央视,#genre#
新疆卫视,http://58.248.112.230:8114/GD_CUCC/G_XINJIANG.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKi6FcStVNDiOP%2F2OqxiETIMcXVZrQaEXpNcm6hl5lagk&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715183048966&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e61932f7943b8&FvSeid=77fd5578ee77266d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=16959&Fsv_chan_hls_se_idx=28&Fsv_TBt=2287296&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_XINJIANG&Fsv_CMSID=GD_CUCC
内蒙古卫视,http://120.87.97.246:8114/GD_CUCC/G_NEIMENGGU.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKtadjOJg8CbeqsqTgzJiG7FM7k1u027nYSb3VMtNVHOm&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182669897&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5e9d43853283&FvSeid=77fd5578ee7139f9&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3106&Fsv_chan_hls_se_idx=24&Fsv_TBt=2287296&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_NEIMENGGU&Fsv_CMSID=GD_CUCC
宁夏卫视,http://120.87.97.246:8114/GD_CUCC/G_NINGXIA.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKrEoOVZkTXPRpyu8Fec9vdCdoyO018NO14G7CqFI6mAm&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182701912&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5edd129ab3fd&FvSeid=77fd5578ee71bb73&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3108&Fsv_chan_hls_se_idx=25&Fsv_TBt=2287296&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_NINGXIA&Fsv_CMSID=GD_CUCC
厦门卫视,http://58.248.112.230:8114/GD_CUCC/G_XIAMEN.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKqGN1tBE%2F%2B5MsxIjF3XUVlNwwU2%2BP7Se%2BeLJsHpsPerh&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715183457815&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e64c4e841b5c2&FvSeid=77fd5578ee7d88ff&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18142&Fsv_chan_hls_se_idx=61&Fsv_TBt=2287232&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_XIAMEN&Fsv_CMSID=GD_CUCC
三沙卫视,http://221.4.143.70:8114/GD_CUCC/G_SANSHA-HQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn28G%2BWQkLi7Q1Mh845gzlZpk5pTBlduEA6C0mU%2FOMOo&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182782124&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5f7d8db637b1&FvSeid=77fd5578ee72f88e&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=8693&Fsv_chan_hls_se_idx=26&Fsv_TBt=4355976&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_SANSHA-HQ&Fsv_CMSID=GD_CUCC
兵团卫视,http://58.248.112.229:8114/GD_CUCC/G_BINGTUAN.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKg%2BHicnPfeizG3y0NUSJ2dRq2eA%2FYw6jIuuTgXuLMwo%2B&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182594140&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5e05840acf03&FvSeid=77fd5578ee7008c3&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4391&Fsv_chan_hls_se_idx=24&Fsv_TBt=2284520&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_BINGTUAN&Fsv_CMSID=GD_CUCC
延边卫视,http://58.248.112.230:8114/GD_CUCC/G_YANBIAN.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKsDHE1G9dncbxrpdCy9LpiOqFDsEdX4qrobuTeLEDWHs&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715183083445&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e61d8353d2539&FvSeid=77fd5578ee77b3ef&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=16969&Fsv_chan_hls_se_idx=10&Fsv_TBt=2284640&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_YANBIAN&Fsv_CMSID=GD_CUCC
教育卫视,http://221.4.143.70:8114/GD_CUCC/G_SDETV.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBaQqiYldAFlp5I0WQQhgJ51s5W4F7ztB6oWlesQ6UA8i&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714145196406&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515eb638a644b87a&FvSeid=88fe5578af1b4eed&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=9882&Fsv_chan_hls_se_idx=63&Fsv_TBt=2287296&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_SDETV&Fsv_CMSID=GD_CUCC
河北卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.112:8000
北京卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.85:8000
天津卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.89:8000
东方卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.86:8000
重庆卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.38:8000
湖南卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.82:8000
浙江卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.84:8000
江苏卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.83:8000
山东卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.78:8000
河南卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.190:8000
吉林卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.173:8000
辽宁卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.92:8000
黑龙江卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.93:8000
安徽卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.87:8000
湖北卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.88:8000
江西卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.47:8000
四川卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.180:8000
东南卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.105:8000
甘肃卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.74:8000
深圳卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.91:8000
广东卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.90:8000
广西卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.197:8000
贵州卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.113:8000
海南卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.179:8000
云南卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.196:8000
青海卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.195:8000
河北卫视,http://xyt.186738613.xyz/lngd.php?id=108&Cf.m3u8
北京卫视,http://xyt.186738613.xyz/lngd.php?id=083&Cf.m3u8
天津卫视,http://xyt.186738613.xyz/lngd.php?id=084&Cf.m3u8
东方卫视,http://xyt.186738613.xyz/lngd.php?id=093&Cf.m3u8
重庆卫视,http://xyt.186738613.xyz/lngd.php?id=107&Cf.m3u8
湖南卫视,http://xyt.186738613.xyz/lngd.php?id=086&Cf.m3u8
江苏卫视,http://xyt.186738613.xyz/lngd.php?id=085&Cf.m3u8
浙江卫视,http://xyt.186738613.xyz/lngd.php?id=094&Cf.m3u8
山东卫视,http://xyt.186738613.xyz/lngd.php?id=099&Cf.m3u8
河南卫视,http://xyt.186738613.xyz/lngd.php?id=339&Cf.m3u8
吉林卫视,http://xyt.186738613.xyz/lngd.php?id=097&Cf.m3u8
辽宁卫视,http://xyt.186738613.xyz/lngd.php?id=058&Cf.m3u8
黑龙江卫视,http://xyt.186738613.xyz/lngd.php?id=095&Cf.m3u8
安徽卫视,http://xyt.186738613.xyz/lngd.php?id=096&Cf.m3u8
湖北卫视,http://xyt.186738613.xyz/lngd.php?id=102&Cf.m3u8
广东卫视,http://xyt.186738613.xyz/lngd.php?id=092&Cf.m3u8
深圳卫视,http://xyt.186738613.xyz/lngd.php?id=100&Cf.m3u8
四川卫视,http://xyt.186738613.xyz/lngd.php?id=103&Cf.m3u8
江西卫视,http://xyt.186738613.xyz/lngd.php?id=098&Cf.m3u8
贵州卫视,http://xyt.186738613.xyz/lngd.php?id=101&Cf.m3u8
东南卫视,http://xyt.186738613.xyz/lngd.php?id=483&Cf.m3u8
陕西卫视,http://xyt.186738613.xyz/lngd.php?id=512&Cf.m3u8
海南卫视,http://xyt.186738613.xyz/lngd.php?id=473&Cf.m3u8
云南卫视,http://xyt.186738613.xyz/lngd.php?id=482&Cf.m3u8
广西卫视,http://xyt.186738613.xyz/lngd.php?id=116&Cf.m3u8
甘肃卫视,http://xyt.186738613.xyz/lngd.php?id=119&Cf.m3u8
青海卫视,http://xyt.186738613.xyz/lngd.php?id=111&Cf.m3u8
贵州卫视,http://123.182.60.29:9002/hls/38/index.m3u8
湖南卫视,http://123.182.60.29:9002/hls/30/index.m3u8
江苏卫视,http://123.182.60.29:9002/hls/27/index.m3u8
北京卫视,http://123.182.60.29:9002/hls/22/index.m3u8
东方卫视,http://123.182.60.29:9002/hls/41/index.m3u8
浙江卫视,http://123.182.60.29:9002/hls/26/index.m3u8
辽宁卫视,http://123.182.60.29:9002/hls/31/index.m3u8
重庆卫视,http://123.182.60.29:9002/hls/42/index.m3u8
湖北卫视,http://123.182.60.29:9002/hls/40/index.m3u8
江西卫视,http://123.182.60.29:9002/hls/37/index.m3u8
东南卫视,http://123.182.60.29:9002/hls/29/index.m3u8
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8
黑龙江卫视,http://123.182.60.29:9002/hls/35/index.m3u8
天津卫视,http://123.182.60.29:9002/hls/23/index.m3u8
山东卫视,http://123.182.60.29:9002/hls/32/index.m3u8
河南卫视,http://123.182.60.29:9002/hls/34/index.m3u8
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8
深圳卫视,http://123.182.60.29:9002/hls/39/index.m3u8
广东卫视,http://110.179.80.171:8082/udp/239.1.1.49:8049
浙江卫视,http://110.179.80.171:8082/udp/239.1.1.38:8038
湖南卫视,http://110.179.80.171:8082/udp/239.1.1.28:8028
江苏卫视,http://110.179.80.171:8082/udp/239.1.1.35:8035
北京卫视,http://110.179.80.171:8082/udp/239.1.1.41:8041
深圳卫视,http://110.179.80.171:8082/udp/239.1.1.39:8039
湖北卫视,http://110.179.80.171:8082/udp/239.1.1.32:8032
天津卫视,http://110.179.80.171:8082/udp/239.1.1.46:8046
黑龙江卫视,http://110.179.80.171:8082/udp/239.1.1.37:8037
东方卫视,http://110.179.80.171:8082/udp/239.1.1.31:8031
山东卫视,http://110.179.80.171:8082/udp/239.1.1.47:8047
辽宁卫视,http://110.179.80.171:8082/udp/239.1.1.42:8042
四川卫视,http://110.179.80.171:8082/udp/239.1.1.29:8029
贵州卫视,http://110.179.80.171:8082/udp/239.1.1.43:8043
重庆卫视,http://110.179.80.171:8082/udp/239.1.1.36:8036
安徽卫视,http://110.179.80.171:8082/udp/239.1.1.44:8044
东南卫视,http://110.179.80.171:8082/udp/239.1.1.33:8033
江西卫视,http://110.179.80.171:8082/udp/239.1.1.52:8052
广西卫视,http://110.179.80.171:8082/udp/239.1.1.40:8040
吉林卫视,http://110.179.80.171:8082/udp/239.1.1.30:8030
河南卫视,http://110.179.80.171:8082/udp/239.1.1.34:8034
河北卫视,http://110.179.80.171:8082/udp/239.1.1.48:8048
湖南卫视,http://60.4.9.246:8888/udp/239.254.200.48:8012
浙江卫视,http://60.4.9.246:8888/udp/239.254.200.53:8036
江苏卫视,http://60.4.9.246:8888/udp/239.254.200.51:8028
安徽卫视,http://60.4.9.246:8888/udp/239.254.200.163:6000
东南卫视,http://60.4.9.246:8888/udp/239.254.201.13:6291
北京卫视,http://60.4.9.246:8888/udp/239.254.200.47:8024
天津卫视,http://60.4.9.246:8888/udp/239.254.200.54:1234
辽宁卫视,http://60.4.9.246:8888/udp/239.254.200.57:8056
山东卫视,http://60.4.9.246:8888/udp/239.254.200.55:8052
河南卫视,http://60.4.9.246:8888/udp/239.254.201.16:7174
河北卫视,http://60.4.9.246:8888/udp/239.254.200.174:6000
黑龙江卫视,http://60.4.9.246:8888/udp/239.254.200.49:8016
四川卫视,http://60.4.9.246:8888/udp/239.254.200.202:6325
江西卫视,http://60.4.9.246:8888/udp/239.254.201.12:6290
贵州卫视,http://60.4.9.246:8888/udp/239.254.201.20:6315
深圳卫视,http://60.4.9.246:8888/udp/239.254.200.50:8020
湖北卫视,http://60.4.9.246:8888/udp/239.254.200.164:6000
东方卫视,http://60.4.9.246:8888/udp/239.254.200.52:8032
重庆卫视,http://60.4.9.246:8888/udp/239.254.200.203:6323
广东卫视,http://60.4.9.246:8888/udp/239.254.200.56:8048
广西卫视,http://60.4.9.246:8888/udp/239.254.200.80:8300
吉林卫视,http://60.4.9.246:8888/udp/239.254.201.15:6339
海南卫视,http://60.4.9.246:8888/udp/239.254.201.125:6288
甘肃卫视,http://60.4.9.246:8888/udp/239.254.200.17:8180
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8
辽宁卫视,http://117.27.190.42:9998/tsfile/live/23253_1.m3u8
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8
黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
天津卫视,http://117.27.190.42:9998/tsfile/live/23259_1.m3u8
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8
安徽卫视,http://117.27.190.42:9998/tsfile/live/23261_1.m3u8
安徽卫视,http://117.27.190.42:9998/tsfile/live/23262_1.m3u8
山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8
江苏卫视,http://117.27.190.42:9998/tsfile/live/23264_1.m3u8
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8
河南卫视,http://117.27.190.42:9998/tsfile/live/23267_1.m3u8
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8
浙江卫视,http://117.27.190.42:9998/tsfile/live/23271_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8
深圳卫视,http://117.27.190.42:9998/tsfile/live/23274_1.m3u8
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8
湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8
东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8
山东卫视,http://fangke.blueswords.com:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://fangke.blueswords.com:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://fangke.blueswords.com:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://fangke.blueswords.com:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://fangke.blueswords.com:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
