🇨🇳中央电视台,#genre#
🔥新九品芝麻官2024,https://s5.bfengbf.com/video/xinjiupinzhimaguan2024/HD/index.m3u8
弹头奇兵,https://yzzy.play-cdn21.com/20240318/12046_562785ce/index.m3u8
[韩]破墓TC,https://s5.bfengbf.com/video/pomu/%E4%B8%AD%E5%AD%97/index.m3u8
🔥潜行,https://yzzy1.play-cdn20.com/20240314/19480_87c97112/index.m3u8
蜘蛛夫人：超感觉醒,https://yzzy.play-cdn21.com/20240315/9646_b4328d07/index.m3u8
末日战士,https://v.cdnlz12.com/20240313/12834_ce325fe0/index.m3u8
周公伏妖,https://v.cdnlz12.com/20240313/12832_28e8b06c/index.m3u8
少女斗恶龙,https://v.cdnlz12.com/20240308/12567_d5565b64/index.m3u8
🔥临时劫案,https://v.cdnlz12.com/20240306/12466_cad8e71b/2000k/hls/mixed.m3u8#https://yzzy.play-cdn19.com/20240306/22153_c54de4da/2000k/hls/mixed.m3u8
🔥周处除三害,https://vip.ffzyread.com/20240301/24303_f0da8c06/2000k/hls/mixed.m3u8
陌路狂刀,https://v.cdnlz12.com/20240308/12526_77ee2ef5/2000k/hls/mixed.m3u8#https://yzzy1.play-cdn1.com/20240308/19202_84e12afe/2000k/hls/mixed.m3u8
聊斋志异之瞳人语,https://yzzy1.play-cdn20.com/20240305/18516_cd41cda3/2000k/hls/mixed.m3u8#https://hn.bfvvs.com/play/RdGJDE0b/index.m3u8
[智利]雕形拳,https://vip1.lz-cdn1.com/20230608/21094_b12a3627/2000k/hls/mixed.m3u8
🔥热辣滚烫TC,https://vip.ffzy-online2.com/20240216/48497_7124419f/2000k/hls/mixed.m3u8#https://vip.ffzy-online2.com/20240216/48497_7124419f/index.m3u8
🔥第二十条TC,https://v.cdnlz12.com/20240215/11572_dda99b8e/2000k/hls/mixed.m3u8
🔥飞驰人生2TC,https://ikcdn01.ikzybf.com/20240212/jjCpFTXC/2000kb/hls/index.m3u8
🔥目中无人2,https://yzzy1.play-cdn1.com/20240210/15952_004b2a47/2000k/hls/index.m3u8
战锋·尖峰对决,https://vip.ffzy-online6.com/20240221/26640_7e77660f/2000k/hls/index.m3u8
惊天激战[美],https://v.cdnlz19.com/20240219/17331_1e41d0fd/2000k/hls/mixed.m3u8
外星+人2[韩],https://v.cdnlz12.com/20240215/11573_4cb789fb/2000k/hls/mixed.m3u8
破战,https://yzzy1.play-cdn20.com/20240216/17014_96791511/2000k/hls/mixed.m3u8
金手指,https://ikcdn01.ikzybf.com/20240213/xZTh2qQA/2000kb/hls/index.m3u8
缉恶,https://yzzy1.play-cdn1.com/20240212/16107_ce5c69e6/2000k/hls/index.m3u8
狄仁杰之通天玄案,https://vip.ffzy-online6.com/20240224/26792_f29d9bc5/index.m3u8
热血地雷战,https://s5.bfengbf.com/video/rexuedileizhan/HD/index.m3u8
古楼镇陵宫,https://v.cdnlz12.com/20240222/11772_cc17a068/2000k/hls/mixed.m3u8
瞒天过海,https://s5.bfbfvip.com/video/mantianguohai/HD/index.m3u8
非诚勿扰3,https://yzzy1.play-cdn20.com/20240210/16640_403958bf/2000k/hls/index.m3u8
史上最强弟子,https://yzzy.play-cdn19.com/20240209/19332_06c6451f/2000k/hls/index.m3u8
长津湖,https://s1.bfzycdn.com/video/changjinhu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8
一闪一闪亮星星,https://ikcdn01.ikzybf.com/20240213/vWZ9ePUu/2000kb/hls/index.m3u8
照明商店,https://yzzy.play-cdn19.com/20240213/19794_4de23d38/2000k/hls/index.m3u8#
年会不能停,https://yzzy.play-cdn19.com/20240213/19788_da07138c/2000k/hls/index.m3u8
北冥有鲲,https://vip.ffzy-online6.com/20240211/26120_e94353cd/2000k/hls/index.m3u8
四平警事之钻石大劫案,https://v.cdnlz2.com/20240206/28771_69d6e63e/2000k/hls/mixed.m3u8
露梁海战,https://v.cdnlz19.com/20240205/13018_c311202b/2000k/hls/mixed.m3u8
黑白潜行,https://vip.ffzy-online6.com/20240204/25747_fb206ff2/2000k/hls/index.m3u8
三大队,https://v.cdnlz2.com/20240201/28578_1ad90f25/2000k/hls/mixed.m3u8
我本是高山,https://v.cdnlz12.com/20240128/11176_b475b264/2000k/hls/mixed.m3u8
长白山猎人传说,https://vip.ffzy-online6.com/20240130/25459_dbbc3359/2000k/hls/index.m3u8
[美]无法治愈,https://vip.lz-cdn3.com/20220624/8306_5b24c626/1000k/hls/mixed.m3u8
[美]养蜂人抢先,https://www.yzzy.play-cdn20.com/20240130/14212_512dac09/2000k/hls/index.m3u8
孤注一掷,https://v.cdnlz12.com/20240131/11213_0006f281/2000k/hls/mixed.m3u8
大冒险王之金丝玉盘,https://s5.bfbfvip.com/video/damaoxianwangzhijinsiyupan/HD/index.m3u8
[国]爆裂点,https://v.cdnlz3.com/20240126/22924_311317eb/2000k/hls/mixed.m3u8
[韩]荒野,https://v.cdnlz2.com/20240126/28294_cdfab943/2000k/hls/mixed.m3u8
挡马夺刀,https://www.yzzy.play-cdn20.com/20240125/13928_02451c32/2000k/hls/index.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
再见.李可乐,https://v.cdnlz12.com/20240124/11081_e095c299/2000k/hls/mixed.m3u8
海王2.失落的王国,https://v.cdnlz12.com/20240123/11056_97ad71a3/2000k/hls/mixed.m3u8
涉过愤怒的海,https://v.cdnlz3.com/20240112/22740_9e90a3db/2000k/hls/mixed.m3u8
一击2.城市混战,https://cdn1.vip-vip-yzzy.com/20240112/11718_c34d3123/2000k/hls/index.m3u8
刀尖,https://v.cdnlz12.com/20240117/11012_3f5cf514/2000k/hls/mixed.m3u8
志愿军：雄兵出击,https://dghls.mcloud.139.com/hls/L1c36c04a53255f72579c1f62fe2ad8e1b/single/video/0/376/index.m3u8
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
西装暴徒,https://v.cdnlz3.com/20240118/22835_82f61c7e/2000k/hls/mixed.m3u8
开国将帅授衔1955,https://cdn1.vip-vip-yzzy.com/20240113/12061_d95d9068/2000k/hls/index.m3u8
粽邪3.鬼门开 ,https://ukzy.ukubf3.com/20231219/XiwVy98L/2000kb/hls/index.m3u8
怪物,https://v.cdnlz3.com/20240106/22647_12bced2d/2000k/hls/index.m3u8
月球叛军：火之女,https://v.cdnlz11.com/20231222/18799_a3ec4c15/2000k/hls/mixed.m3u8
画江湖之不良帅,https://v.cdnlz11.com/20240111/19241_3af8d963/2000k/hls/mixed.m3u8
追缉,https://v.cdnlz3.com/20231231/22557_d6b334ec/2000k/hls/mixed.m3u8
无价之宝,https://cdn1.vip-vip-yzzy.com/20231228/10597_1384c055/2000k/hls/index.m3u8
千鹤先生,https://v.cdnlz12.com/20240125/11104_24ac3055/2000k/hls/mixed.m3u8
[韩]野兽们的战争,https://v.cdnlz11.com/20231217/18739_fd0f9b07/2000k/hls/mixed.m3u8
二手杰作,https://v.cdnlz4.com/20231226/26302_f7a2357f/2000k/hls/mixed.m3u8
不日成婚2,https://yzzy.play-cdn19.com/20231214/10520_b17d82c4/2000k/hls/index.m3u8
好像也没那么热血沸腾,https://yzzy.play-cdn16.com/20231213/27660_19c61f1e/2000k/hls/index.m3u8
[美]惊奇队长2,https://v1.cdnlz1.com/20231208/24476_e5cafe33/2000k/hls/mixed.m3u8
前任4.英年早婚,https://s5.bfbfvip.com/video/qianren4yingnianzaohun/HD/index.m3u8
[韩]毒战2,https://v.cdnlz4.com/20231117/26156_c60ebe89/2000k/hls/mixed.m3u8
🇭🇰台湾电视,#genre#
TVB星河频道,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8

香港翡翠频道,http://60.30.198.43:5080/香蕉哥/tvb翡翠/hls.m3u8

香港翡翠频道,http://60.30.198.43:5080/香蕉哥/tvb翡翠2/hls.m3u8

TVB星河频道,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8

TVB娱乐新闻频道,https://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8

TVB Plus频道,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6


EYE旅游,http://ali.hlspull.yximgs.com/live/eyetvtravel_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
EYE戏剧,http://ali.hlspull.yximgs.com/live/eyetvxiju_twl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
CN卡通,http://ali.hlspull.yximgs.com/live/xcnkatongl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
CN卡通,http://ali.hlspull.yximgs.com/live/xcnkatongl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
东森综合,http://ali.hlspull.yximgs.com/live/ettvzhonghel00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
东森戏剧,http://ali.hlspull.yximgs.com/live/ettvdramal00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
东森超视,http://ali.hlspull.yximgs.com/live/ettvsupel00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
美食星球,http://ali.hlspull.yximgs.com/live/foodplanet_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
亚洲美食,http://ali.hlspull.yximgs.com/live/afc_twnol00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
亚洲旅游,http://ali.hlspull.yximgs.com/live/asiatravel_twnol00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
爱达尔体育4,http://ali.hlspull.yximgs.com/live/aierdty4l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
WWE,http://ali.hlspull.yximgs.com/live/xWwel00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
新唐人亚太,http://154.201.73.77:9000/live.m3u8?c=1
ROCK,http://ali.hlspull.yximgs.com/live/ROCKEntertainmentl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
ROCKa,http://ali.hlspull.yximgs.com/live/ROCKActionttl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
KIX,http://ali.hlspull.yximgs.com/live/kix264l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
AXN,http://ali.hlspull.yximgs.com/live/axn264l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
(时装)Fashionbox,http://ali.hlspull.yximgs.com/live/fashionboxl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
Thrill,http://ali.hlspull.yximgs.com/live/ThrillH264l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
Aninmax,http://ali.hlspull.yximgs.com/live/Animax364l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
LNat4k(HK),http://ali.hlspull.yximgs.com/live/LoveNature4444l00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
tvN,http://ali.hlspull.yximgs.com/live/TTvnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
DiscoveryHD,http://ali.hlspull.yximgs.com/live/discoveryhd_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
BBCHD,http://ali.hlspull.yximgs.com/live/bbcearth_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
BBCLIFESTYLE,http://ali.hlspull.yximgs.com/live/xbbclifestyle_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
MTVLIVE,http://ali.hlspull.yximgs.com/live/mtvhd_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
CINEMAX,http://ali.hlspull.yximgs.com/live/cinemax_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
HBOHD,http://ali.hlspull.yximgs.com/live/hbohd_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
HBOHITS,http://ali.hlspull.yximgs.com/live/hbohead_twnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
HBO家庭温馨,http://ali.hlspull.yximgs.com/live/xhbojtl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
AXNHD,http://ali.hlspull.yximgs.com/live/axxxnl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
MoviesHD,http://ali.hlspull.yximgs.com/live/moviesnowl00eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
StarMHD,http://ali.hlspull.yximgs.com/live/starmovies_raj200eqoierq3erfufdsefkbe35Cf844-409958-88hh-99fb-52540Odfb345liLecbncdncnpj9p9pclcglivccctv1HDopdefaultfindetoken84d856707a0bf3ccfhalkfhs9hasfjl-88870567-88870567.flv
AMC电影频道,http://61.221.215.25:8800/hls/43/index.m3u8

NOW星影频道,http://60.30.198.43:5080/香蕉哥/now星影/hls.m3u8
半岛新闻台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8

韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
韩国电影3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=742
亚洲经典,http://goldfm.cn:8000/goldfm
Arirang TV,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8

📡湾湾频道,#genre#
动物世界 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
半岛新闻台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
韩国电影3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=742
亚洲经典,http://goldfm.cn:8000/goldfm
Arirang TV,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1台,mitv://135.148.104.228:19806/e89ec8c592484d88bc001e8d8a6c9e31
大爱1台,mitv://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
大爱2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2台,mitv://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
FASHION TV时装,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
FASHION TV时装,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FASHION TV时装,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
民视新闻@@4[320x240][20240404],https://epg.pw/stream/d74bc09a058876e6c637224a7b60a69874cc28b06fbb467deb379dac72062e46.m3u8
三立新聞[1920x1080][20240323],https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
中視@@3[1920x1080][20240322],https://epg.pw/stream/f1711cbda7de6c1897140f76268f8de35e35fc08a9efdfcb8262319cc69b66a1.m3u8
三立新聞[1920x1080][20240323],https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8

🌏全球频道,#genre#
法国时尚,https://fashs043.cloudycdn.services/scte/sftv2/playlist.m3u8
法国时尚4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
时尚TV 4khttp://honeywatch.net:80/play/live.php?mac=00:1A:79:A5:9F:91&stream=1283290&extension=ts&play_token=ANc6neJCos
世界时尚,http://94.228.204.166:8000/play/0089
FashionBox HDhttp://cdnua03.hls.tv/524/hls/38723e07ee57679b516a78958abde705/228/stream.m3u8
爱自然4k,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
环球频道,http://live.cgtn.com/500/prog_index.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
CGTNEurope,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTNEurope,https://live.cgtn.com/1000/prog_index.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
朝鲜新闻,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
环球频道,http://live.cgtn.com/500/prog_index.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
TVB翡翠台,p3p://108.181.20.159:40125/653e4c02000ea0440c8c63fd3e5d709d
TVB翡翠台 H.265,p3p://108.181.20.159:49521/653e4c6d000965ef0c8e049f4be34103
TVB J2,p3p://108.181.20.159:49521/653e4cda0007743f0c8fade86d132b26
TVB J2 H.265,p3p://108.181.20.159:49521/653e4d3e000b344f0c91357e73163f82
TVB无线新闻,p3p://108.181.20.159:49521/653e4703000daead0c78dfb07723484e
TVB无线新闻 H.265,p3p://108.181.20.159:49521/653e4818000b73240c7d19181340415e
TVB财体资讯,p3p://108.181.20.159:49521/5ffbee4900066c0ddf0b8b84423c06f3
TVB财体资讯 H.265,p3p://108.181.20.159:49521/611d989d0005244a4a7f24d111282ffb
TVB明珠,p3p://108.181.20.159:49521/611d99f3000116024a845bb9627404c9
TVB明珠 H.265,p3p://108.181.20.159:49521/602f1ba9000814efa6f2970333d309d9
Viu TV,p3p://108.181.20.159:49521/611d99820007a67c4a82a3fe3cc749de
VIU TV H.265,p3p://108.181.20.159:49521/5fed3234000c7a49a57dbd6e14af358f
VIU 6,p3p://108.181.20.159:49521/5fed31e7000736e2a57c8f4c14d55d36
有线直播新闻,p3p://108.181.20.159:49521/64ff4f0e000d7954168179ff031e6108
香港国际财经,p3p://108.181.20.159:49521/64838620000cd8ed32fb0d6a414411f7
HOY资讯,p3p://108.181.20.159:49521/655bd22c000147307fdff68936807320
HOY TV,p3p://108.181.20.159:49521/62184bc3000cd48f11e47b06202b7e18
TVB娱乐新闻,p3p://108.181.20.159:49521/5fe7f68d000e73d9910d2a86341258f7
黄金翡翠台,p3p://108.181.20.159:49521/653e49c20006c60f0c8397f7771b1b7b
TVB千禧经典,p3p://108.181.20.159:49521/645f6a3a0006360ca5eec1c509a8654f
TVB经典,p3p://108.181.20.159:49521/5fdee1a2000b5fba6d93e51308cb7ddf
TVB功夫台,p3p://108.181.20.159:49521/653e4a3f000b1abb0c85815c35fa0803
TVB华语剧,p3p://108.181.20.159:49521/653e4acf0006e0e80c87b2c8194d5791
TVB粤语片,p3p://108.181.20.159:49521/653e4b8d00001a450c8a973c06325101
TVB亚洲剧,p3p://108.181.20.159:49521/6284685e00039b52b82eeeca7a785fda
TVB 18赛马,p3p://108.181.20.159:49521/630aae2a0009c386c4a94bfb4c686b60
TVB星河(粤),p3p://108.181.20.159:49521/5fdee23d000b670a6d96428e4c334643
TVB星河(国),p3p://108.181.20.159:49521/6563174f0002ffaf9c45dd927c7d6df1
TVB亚洲综艺,p3p://108.181.20.159:49521/63108c86000a543bdb95705579fa26ad
TVB戏曲,p3p://108.181.20.159:49521/63108bd0000e4a9cdb92aa6820e833d5
NOW 直播,p3p://108.181.20.159:49521/655fa52d000c3fc98ed0353c0e327e63
Now新闻,p3p://108.181.20.159:49521/653e4f3d0003bdbf0c98ffaf583a6e3a
